K:	0.0085
Rebals:	42
Results:	7.471191587034665
Max Drawdown:	0.1854404662541039

K:	0.011000000000000001
Rebals:	37
Results:	7.91731035162843
Max Drawdown:	0.18263323571460155

K:	0.013500000000000002
Rebals:	33
Results:	8.31051101638174
Max Drawdown:	0.17999948622562384

K:	0.016
Rebals:	26
Results:	8.435027021288587
Max Drawdown:	0.17999948622562378

K:	0.0185
Rebals:	24
Results:	9.153462818433962
Max Drawdown:	0.17999948622562387

K:	0.020999999999999998
Rebals:	21
Results:	9.243128601756375
Max Drawdown:	0.17999948622562398

K:	0.023499999999999997
Rebals:	21
Results:	9.269673405326156
Max Drawdown:	0.17824008041485961

K:	0.025999999999999995
Rebals:	21
Results:	9.47239715076511
Max Drawdown:	0.17824008041485945

K:	0.028499999999999994
Rebals:	18
Results:	9.327026420873539
Max Drawdown:	0.18290791534807355

K:	0.030999999999999993
Rebals:	17
Results:	9.419985021335563
Max Drawdown:	0.1829079153480736

K:	0.033499999999999995
Rebals:	14
Results:	9.420765469026243
Max Drawdown:	0.17411063358277343

K:	0.036
Rebals:	14
Results:	9.532697865568286
Max Drawdown:	0.17411063358277357

K:	0.0385
Rebals:	14
Results:	10.081050797772072
Max Drawdown:	0.1741106335827735

K:	0.041
Rebals:	13
Results:	10.242591366790265
Max Drawdown:	0.1741106335827736

K:	0.043500000000000004
Rebals:	12
Results:	10.081840405284924
Max Drawdown:	0.17411063358277348

K:	0.046000000000000006
Rebals:	12
Results:	10.293275083019438
Max Drawdown:	0.17411063358277354

K:	0.04850000000000001
Rebals:	12
Results:	10.293275083019438
Max Drawdown:	0.17411063358277354

K:	0.05100000000000001
Rebals:	11
Results:	9.178517426668842
Max Drawdown:	0.17411063358277348

K:	0.05350000000000001
Rebals:	11
Results:	9.178517426668842
Max Drawdown:	0.17411063358277348

K:	0.056000000000000015
Rebals:	11
Results:	9.178517426668842
Max Drawdown:	0.17411063358277348

K:	0.05850000000000002
Rebals:	10
Results:	9.160254994864346
Max Drawdown:	0.17651350865109958

K:	0.06100000000000002
Rebals:	10
Results:	9.193809032470114
Max Drawdown:	0.1765135086510998

K:	0.06350000000000001
Rebals:	10
